date,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPL,MRTSSM44X72USS,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,ACOGNO,DGORDER,NEWORDER,AMDMUO,BUSINV,ISRATIO,M1SL,M2SL,M2REAL,AMBSL,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,PI,FEDFUNDS,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,TWEXMMTH,EXSZUS,EXJPUS,EXUSUK,EXCAUS,WPSFD49207,WPSFD49502,WPSID61,WPSID62,WTISPLC,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,UMCSENT,MZMSL,DTCOLNVHFNM,DTCTHFNM,INVEST
5/1/96,0.00401198,0.004909206,-0.001507281,-0.006897427,-0.004573971,0.006240164,0.006690314,0.007311266,0.00631478,0.018438715,0.001701927,0.01277314,0.005649824,0.011174922,0.000584607,0.008235065,-0.017041413,0.002512397,0.419685497,-0.000981402,0.001591593,-0.227071823,0.503038674,-0.08059207,-0.083353633,-0.020739241,-0.058582632,0.007396589,0.000896668,0.001595546,0.001977152,0.005260804,0.000447238,0.001352852,-0.000961518,0.000638279,0.001089572,0.001568402,0.000616759,0.001237879,-0.001462212,-1167.147514,-0.657458564,-1181.344475,0.093843614,-15.45513053,-16.4594123,-6.260379127,-5.702151969,-7.050736506,-30.67170481,-21.76501325,0.209924009,-11.5455366,-0.011739027,-0.001684512,0.018428148,0.001945641,-0.003455297,0.029390244,-0.001358447,0.000408312,-0.000828395,0.00093994,-0.026668197,-298041.9572,-0.001896132,-0.006693737,-0.000461983,-5.52E-08,0.030745856,0.074544199,0.141243094,0.181270718,0.230110497,0.192375691,0.097458564,0.104972376,3.407955801,2.054254144,-0.30679558,-1.744198895,-0.635607735,-1.721049724,-3.052265193,0.002983629,0.005683597,0.026352824,0.018353972,-0.003051403,-0.003802811,-0.003856572,0.000806113,0.042367189,0.080184452,-0.134248217,-4.95E-06,-0.000782243,-0.002082034,-4.36E-06,-0.000712726,-0.000780144,0.001145159,0.001904522,-0.000655036,0.001305817,0.00212772,0.000985102,0.004902239,0.001323668,-0.001505641,-0.000671868,-0.000793925,2.90141129,0.000172833,0.035074503,-0.018292756,0.000867964
6/1/96,-0.004639626,-0.00355488,-0.000570127,0.005693953,-0.002284343,-0.003471918,-0.003360105,-0.003285042,-0.008457334,8.28E-05,-0.011762072,0.00705932,-0.003641398,0.0001035,0.0015325,0.000548615,-0.057331605,-0.006153846,-0.209714503,0.0031751,0.001481197,0.325966851,-0.921546961,0.04552109,0.075294903,-0.025498816,-0.025076737,-0.02579568,0.000557902,0.000653469,-0.000713223,0.002881826,4.08E-05,-7.86E-05,0.000224348,0.000445712,0.000465387,-7.97E-05,0.00057702,0.00122891,-0.000438516,-724.0334254,-0.657458564,-773.6629834,-21.59718478,-25.57457461,-22.13277174,0.102142687,-17.2093736,-7.070141135,-10.37698897,-10.781796,-6.112233786,0.065460128,0.011838895,-0.008435138,-0.012089925,0.006745828,0.001859152,0.04679878,-0.007251818,-0.002050658,-0.000452795,-0.000323509,-0.006653436,-297739.9572,-0.001100641,0.011635903,-0.001904375,-2.70E-07,0.130248619,0.061947514,0.059198895,0.054088398,-0.044972376,-0.004198895,-0.056892265,-0.048342541,2.087472376,4.328508287,0.218729282,-3.056298343,-0.495607735,0.389475138,-9.094530387,-0.004239477,-0.018306172,0.004152002,0.008448283,0.00235932,0.00381625,0.004638551,0.003203174,-0.015037622,-0.011937977,0.0719756,-0.000640869,-0.003081935,0.002807455,-0.000440719,9.65E-05,0.001539146,-0.000580419,-0.000637982,0.000654296,-0.001311977,-0.00116137,-0.000266333,-0.002576028,-0.000822319,-0.000748431,-0.000665208,-0.001566238,2.20141129,-0.003725349,-0.027431648,-0.003702629,-0.00458678
7/1/96,0.00060682,0.001785039,0.000759657,0.001254584,-0.003385256,0.003607655,0.000658138,-0.00206525,-0.004329116,-0.013125961,-0.000962939,0.002015773,0.007290536,0.012319403,0.000288401,0.003092172,0.008801514,0.011337218,0.000685497,-0.002920071,0.000530652,-0.380110497,0.503038674,-0.068566605,-0.064593173,-0.013708564,0.041369368,-0.055272969,9.64E-05,0.002443245,0.000720983,0.003939386,0.002071261,0.002874781,0.00081771,-0.000561927,-0.000196682,0.001594465,-0.000174263,0.000369051,-0.003613254,-1167.147514,-0.657458564,-1181.344475,-7.149702482,-25.65213284,-27.53555496,0.088578048,-17.28828777,0.111883179,-25.59960085,-38.20000409,0.138018043,0.08805996,-0.009477911,-0.041406688,-0.007412307,-0.008424968,-0.000645651,0.053384146,0.004832599,0.000628377,-0.001799257,-0.000881667,0.010040477,-298581.9572,0.010523513,-0.001317368,-0.003814948,-5.56E-07,-0.179627072,-0.098052486,-0.164889503,-0.175773481,-0.227375691,-0.218812155,-0.186892265,-0.166685083,3.377955801,1.453038674,0.000220994,-1.744198895,-0.665607735,-1.851049724,-0.106132597,-0.005649006,-0.02140493,-0.010173819,-0.000917554,0.001331474,-0.00227435,-0.003077504,0.003195587,-0.028860063,0.058985165,0.04099822,0.001901251,0.010672521,0.004201183,0.000433247,0.003572995,-8.83E-06,-5.16E-06,0.001894482,0.00260677,0.001951547,0.001860345,-0.000136214,0.005357186,0.000969239,-1.30E-06,0.001313103,0.000778454,0.402822581,0.001192172,0.025290896,-0.001498636,0.003872192
8/1/96,0.000229832,0.001375097,-0.001407976,0.000881162,0.009800119,0.004687654,0.007023741,0.008654621,0.009339317,0.008677423,0.009572923,0.008344311,0.001725558,0.006155042,0.000164179,0.006201113,-0.001869769,-0.007223449,0.255085497,0.002227198,0.001618004,0.225966851,-0.855524862,0.011122812,0.011872446,-0.021512188,0.003574564,-0.041816445,0.000293303,0.000608147,-0.003406948,0.003021565,4.11E-05,0.00058775,-0.000814415,0.0001279,4.90E-05,0.001205795,0.000387086,0.00078918,0.001813896,-724.0334254,0.034254144,-773.6629834,0.128476281,-5.25219669,-5.271319324,0.125812431,-40.27933516,-7.08140093,-5.182761339,-5.262759308,0.15409556,-17.37993193,0.012009101,0.048128303,-0.021173887,0.002675943,-0.002090341,0.029390244,-0.004720259,0.00208316,-0.003101163,-0.001320974,-0.016914309,-299736.9572,-0.004504253,0.001375219,0.000179126,4.09E-08,0.081243094,0.05038674,0.119198895,0.171270718,0.230110497,0.194475138,0.203107735,0.172320442,3.004461326,1.773646409,0.000220994,-0.322099448,-1.783411602,-1.861049724,-3.152265193,0.008147958,0.028267327,0.020999225,0.007127167,-0.002534683,0.004551647,0.006139206,-0.004747232,0.015721767,-0.051036011,-0.013478078,-1.13E-05,-0.005364173,-0.002085912,-4.26E-06,-9.86E-06,-0.002320967,-0.000573783,-0.001271062,-0.000663062,-0.000659811,0.000208309,0.000182429,0.00046899,0.000108382,-0.002224328,-0.003288017,-0.003892618,-0.731451613,0.000955546,-0.024303259,-0.007014531,0.000629981
9/1/96,-0.002469567,-0.001690112,0.000285804,0.005625696,0.004688726,-0.002769192,-0.005155006,-0.007188606,-0.007784695,-0.02469221,-0.001332683,-0.006918828,0.000206427,-0.001283744,0.0015319,-0.00372659,0.003715955,0.021776473,-0.566714503,0.00180789,0.001531669,0.643093923,-0.855524862,-0.019621712,0.052385053,0.020829178,0.074266326,-0.025687172,0.000663208,0.001924999,0.001082241,0.003333745,0.001142003,0.001442509,0.000669617,0.000268085,0.001525065,0.002213837,0.002130858,0.000217878,-0.002075609,-724.0334254,-0.161049724,-447.4977901,0.074373378,-20.44491878,-16.51550177,0.118475641,-17.2824398,-7.096374472,-30.64333411,-16.29779219,-18.75381317,-17.31768963,0.002188194,-0.00333838,0.051214366,0.010513065,0.000884513,0.053384146,0.007586754,0.00047267,-0.001001832,0.000308944,0.032719646,-300420.9572,-0.001842462,-0.001366171,0.002836614,4.34E-07,-0.059627072,-0.097403315,-0.123867403,-0.27718232,-0.322458564,-0.295524862,-0.268756906,-0.279337017,2.510966851,1.803646409,0.272983425,-0.192099448,-1.673411602,-1.741049724,-3.062265193,0.003629177,0.021994611,0.024355584,0.018247835,-0.014167758,-0.00453583,-0.005362994,-0.000776133,0.040556391,-0.086053908,0.034426762,-1.13E-05,0.002263629,0.002779895,0.000428772,0.000697691,-7.04E-06,0.000565208,0.001253438,-9.61E-06,0.000639792,-0.001238211,-0.00271255,-0.000742483,-0.001129865,0.002966637,0.000660662,0.005449549,1.537096774,0.001633542,0.002798764,0.007987481,0.001491336
10/1/96,0.000575208,0.001155672,-0.000194763,0.005198331,-0.003944326,0.00661531,0.008465572,0.009321072,0.009830578,0.011229701,0.009281675,0.011347184,0.004264401,0.007783572,0.00169967,0.006453662,0.040910781,0.002758331,0.263485497,-0.000568608,-0.002171093,0.325966851,-0.647790055,0.164106666,-0.056347053,-0.049815246,-0.068151183,-0.033285934,0.000981156,0.001454359,0.005199627,0.003154796,0.000736064,0.001345906,-0.000221207,0.000777101,0.000534774,0.000632641,0.000306789,0.000495857,-0.000848618,-724.0334254,0.034254144,-1181.344475,-7.20558294,-45.90455542,-16.60251315,-12.80617901,-11.42123383,0.046332652,-25.56375472,-16.29121322,0.077899776,-11.57832642,0.005832803,0.030563451,-0.000115264,0.0118421,-0.002749412,0.029390244,-1.37E-05,0.000255354,-0.000501291,0.003600653,0.025494573,-301824.9572,0.00057373,0.003222614,-0.004041905,-5.82E-07,0.070497238,0.05038674,-0.025690608,-0.120138122,-0.279889503,-0.318812155,-0.289378453,-0.279668508,3.377955801,1.112430939,0.117237569,-1.208149171,-0.845607735,-1.951049724,-9.394530387,-0.00984654,0.015601664,0.000998217,0.047878502,-0.009938392,0.002269521,0.002289421,0.006365793,0.023752943,0.117577121,0.036888242,-0.000639552,-4.24E-05,0.002739864,-0.002166912,-0.002130079,0.001537356,-0.000570805,-1.07E-05,-9.54E-06,-0.000655923,-0.000637633,-0.002006336,-6.20E-05,-0.000541675,0.002204864,0.001312321,0.0015329,2.60141129,0.001132074,-0.004917377,0.006822542,-0.00477451
11/1/96,0.001278304,0.001881343,0.001270973,-0.009400215,0.001136139,0.00430323,0.004104607,0.00516033,0.00128289,0.013155351,-0.003315605,0.014706247,0.004531879,0.007799019,0.010765414,0.006646775,-0.015383775,-0.012096178,0.275085497,-0.000420978,-0.000543856,0.643093923,-0.558563536,-0.108456492,0.090495328,-0.01690606,-0.043784938,0.006291534,5.12E-05,0.000435245,0.000539833,-3.14E-05,0.000620085,0.001249657,-0.000370182,-0.000131521,-0.000286417,-0.000326414,0.001141519,0.000350155,-0.001104382,-724.0334254,-0.657458564,-773.6629834,0.083820142,-20.54949158,-21.99713109,0.111084625,-46.16531113,-7.082108894,-10.31814847,-21.76820305,-18.69220536,-5.807293729,-0.014513693,-0.053024121,-0.038893076,-0.004556775,-0.002628969,0.053384146,0.001930475,-0.001603564,0.000372211,-0.003575861,-0.040088027,-301590.9572,-0.00368925,-0.003511138,0.001297293,2.05E-07,-0.018756906,-0.11480663,-0.022845304,0.057044199,0.107541436,0.111187845,0.101864641,0.104972376,1.533977901,0.38121547,-0.468287293,-4.562348066,-0.177803867,-2.311049724,-0.576132597,0.01745144,0.043822378,0.016930425,0.002042636,0.017358263,-0.002251955,-0.003037528,-0.003158016,-0.017067495,-0.07701336,-0.017744762,-0.000634765,0.000732362,-0.008250824,0.001728933,-0.001411088,-0.002322754,0.001126553,-0.000635465,-0.001939358,-0.000650878,0.000146576,0.004567893,-0.002218496,0.000115195,-0.001488062,0.008442647,-0.002333651,-2.530040323,-0.003175453,0.011088718,-0.005431776,0.009412662
12/1/96,0.003161747,0.001762392,0.002040503,0.010642405,0.003184124,-0.000757955,-0.002237884,-0.00316265,-0.004582152,-0.009217215,-0.002786526,0.001356633,0.001081545,0.001315383,-0.001789037,-0.001344606,-0.013532606,-0.007445273,-0.379914503,0.001329584,0.002179595,0.045856354,0.173756906,0.050521055,-0.085868104,0.017170604,0.041978273,-0.004137241,0.00035379,0.000688968,0.007122614,-0.006328436,0.000966862,0.001437598,0.000224062,0.00018265,-0.000818845,-0.000273018,-0.003799551,0.000205365,-0.000287524,-1207.012431,-0.657458564,-854.9792818,-7.221513762,-35.64627925,-16.5715296,-6.316606954,-11.73432562,-7.082817361,-25.56375472,-21.78106496,0.157280276,-11.5753007,0.017670807,-0.005389754,0.021060453,-0.003794307,0.0003025,0.053384146,-0.002139298,-0.000725217,-0.000552053,0.001181168,-0.040554178,-300079.9572,0.003847532,-0.001552456,0.00035881,6.67E-08,-0.038259669,0.127790055,0.063066298,0.144226519,0.280110497,0.293425414,0.223107735,0.201657459,2.340966851,0.681823204,-0.52679558,-1.458149171,-1.125607735,-2.191049724,-6.56839779,0.018216127,0.048310409,0.035945326,-0.002170088,-0.00993307,-0.003000147,-0.004553812,-0.002352136,-0.129334859,-0.116259862,-0.01528484,-4.83E-06,0.002230437,-0.002050299,-0.000865091,0.001413629,0.002310452,-0.001696207,-0.000630732,-7.43E-07,-4.24E-06,0.000805248,0.001651808,-0.000223299,0.001004396,-0.001471754,-0.009113271,-0.003081668,0.40141129,0.001049802,0.001468841,-0.006987182,-0.005145296
1/1/97,0.000542893,0.002191069,-0.000568603,0.018042009,0.005142367,0.009850263,0.008161327,0.007080724,0.004054121,0.014426476,-5.44E-05,0.013363783,0.011950453,0.020769852,0.008263583,0.011909829,-0.006098354,0.00319757,0.700085497,-0.001619319,-0.002480345,0.241436464,-0.490883978,-0.079233454,0.059935334,-0.010789902,0.018191129,-0.03696825,0.001090411,0.002716821,0.004427491,0.006982144,0.001312858,0.001908143,0.0070814,0.000607145,-0.000451356,0.001543746,-0.00143049,0.000621642,-0.001155844,-1247.877348,-0.047928177,-1181.344475,-7.232523048,-35.57364007,-11.17642582,-25.62048676,-11.47365963,0.063851348,-20.357811,-27.33031213,-6.193579425,-17.34980918,0.00397406,0.048295733,0.041644139,0.002276594,8.70E-05,-0.005487805,-0.003644278,0.000840376,-0.001262975,-0.001332164,0.041368269,-300542.9572,-0.000478154,0.006521536,-0.000251706,-2.21E-08,-0.059627072,-0.016104972,-0.025690608,-0.063093923,-0.109889503,-0.139861878,-0.105649171,-0.148342541,3.407955801,1.713646409,0.038729282,-0.412099448,-1.873411602,-3.981574586,-0.216132597,0.029457112,0.046647218,0.04396932,-0.018956024,0.004092032,0.001514526,0.003813243,-0.00235777,0.008146231,0.068761389,-0.000339715,-0.001255599,-0.00981715,0.00138683,0.001717811,-0.004224004,-7.05E-06,0.000562111,-0.001250454,-0.001286086,-0.001287924,-0.001052193,-0.001137508,-0.003555813,-8.25E-05,-1.14E-06,-0.003872082,0.0038441,2.20141129,0.001276977,-0.017498684,0.009725698,0.012137882
2/1/97,0.002117151,0.002255524,-2.14E-06,-0.001716867,-0.000232501,0.004499291,0.006357099,0.007805749,0.00574189,0.010429524,0.003850861,0.012068338,0.002152272,0.008190314,0.001896256,0.007824335,-0.05962978,0.010428004,0.357785497,0.002413918,0.003371231,0.643093923,-0.558563536,0.020150454,-0.014927816,-0.014679894,-0.019010139,-0.010633381,0.0011413,0.002076907,0.000356925,0.003789671,0.001600046,0.002376155,0.0070814,0.000824968,0.00117923,0.001410949,0.000875312,0.001174558,-0.000900879,-724.0334254,-0.047928177,-447.4977901,-7.140236556,-20.54949158,-16.37518257,-12.73873773,-17.24523952,0.108428944,-5.019902332,-16.30441473,0.124967287,-5.693301841,-0.007839501,-0.01798235,-0.003827399,-0.004587466,-0.003177318,0.053384146,-0.002203591,0.000287664,0.000812424,0.00237551,0.01739236,-303092.9572,0.002170352,3.19E-05,0.010525345,1.53E-06,0.200248619,0.134544199,0.202044199,0.274226519,0.350055249,0.276712707,0.243107735,0.240994475,2.087472376,1.112430939,-0.174033149,-1.228149171,-1.973411602,0.069475138,-0.306132597,0.008783084,0.00887397,0.000502578,-0.0088107,0.011897654,-0.00528739,-0.007641636,-0.000786831,0.084082804,-0.005768558,-0.024494998,-1.68E-06,0.009024361,-0.00344676,-0.001293196,0.000704826,-0.00309585,-2.04E-06,-1.23E-06,3.20E-05,-9.23E-07,-6.86E-05,-0.007716998,0.004285789,-0.000140887,-0.00145885,0.005817223,-0.004606517,0.168548387,-0.002500709,-0.014027909,0.007027704,0.002613805
3/1/97,-0.001843925,-0.000894283,-0.002724258,0.001163785,-0.010364744,-0.001939707,-0.004973083,-0.006727266,-0.012175196,-0.028322714,-0.005721603,0.003685162,0.00185138,0.003308681,0.000140875,-0.003827064,0.054955992,-0.009398715,-0.615914503,-0.000286383,0.000713059,0.045856354,-0.244751381,-0.065121061,-0.059355556,0.030238369,0.056254716,0.005689976,0.000971024,0.000936443,0.003703347,0.000992238,0.000733901,0.001618666,-0.000668419,0.000888795,0.000197005,0.001368598,-0.000509865,0.002834948,-0.001666035,-763.9983425,-0.657458564,-1303.218923,0.062094916,-35.6326736,-22.12603771,-12.74184815,-17.2093736,-14.23269022,-10.22935297,-21.81062377,-6.101355668,-17.35278095,-0.00183559,0.03570236,0.013376106,0.001222705,0.00138939,0.053384146,0.007947411,-0.001132895,0.001091415,-0.00250726,-0.047042681,-303702.9572,-0.003607462,-0.001339243,-0.010653735,-1.51E-06,0.120497238,0.023895028,0.119198895,0.194226519,0.227541436,0.211187845,0.182486188,0.16198895,3.377955801,1.112430939,-0.168287293,0.403950276,-0.835607735,-3.991574586,-0.266132597,0.012160885,0.001404685,0.025093848,0.013245351,0.0151948,0.003782888,0.004583732,0.002398456,0.00923799,0.117321413,0.009625015,-0.000626874,-0.002286994,-0.002100698,0.000425239,8.43E-07,0.002311049,-0.000561459,-0.000624093,-0.000642378,-0.000642565,-0.001437144,0.004747094,-0.004577658,-0.001567905,0.00291435,-9.81E-06,0.003834676,1.30141129,-0.000822124,0.050093324,-0.008452945,-0.019889961
4/1/97,0.0019092,0.002924572,-0.00206356,-0.002417896,-0.011039925,0.003661916,0.005302214,0.00581274,0.005919148,0.008762531,0.004778249,0.008208185,0.001593183,0.00778123,-0.002027351,0.005256936,0.011550741,0.02306494,0.122685497,-0.000448838,0.00124236,-0.140331492,-0.490883978,0.035015909,-0.061107888,-0.026162665,-0.001343648,-0.050768259,0.000671428,0.001691548,0.004215151,0.003752927,0.000964046,0.0016164,-7.38E-05,0.000334533,-0.000252262,0.00077325,-0.000907946,0.001013986,-0.001513035,-763.9983425,-0.657458564,-1303.218923,-7.136207,-30.58133684,-11.0239978,-12.64540579,-5.6992989,-14.24319084,-61.26594811,-5.262759308,-6.102902458,-11.56627809,0.001473194,-0.034193587,-0.022725324,-0.002460754,0.00104292,0.032957317,0.002244164,0.001267237,0.000625746,-0.001041775,0.053188162,-303467.9572,-0.001773758,8.97E-05,0.001463556,2.24E-07,-0.008508287,-0.105455801,-0.061823204,-0.112955801,-0.182458564,-0.157624309,-0.147513812,-0.137016575,1.463977901,1.102430939,0.030220994,-0.242099448,-0.755607735,0.169475138,-9.394530387,-0.016955209,-0.017329996,-0.050628256,0.0028589,-0.010439542,0.000766903,0.000772513,0.001612719,-0.038890452,-0.137660882,0.012430582,0.001873127,-0.003773209,0.009059609,-0.001283049,0.002123229,-0.002329331,0.001116886,0.001866568,0.00257285,0.001923184,0.001744383,0.000747391,0.000112205,0.002541081,-0.002184234,-0.001289281,-0.00153371,1.537096774,0.002730916,-0.000656627,0.008316976,0.009550859
5/1/97,0.000939776,0.001393694,0.002247251,0.011200391,0.01042841,0.002692073,0.001914084,0.002610595,-0.001691233,0.016636659,-0.009150129,0.013070133,0.0036609,0.008055907,-0.004235554,0.004429182,-0.063803225,-0.002745265,0.035885497,-0.000530164,-0.001641909,0.378453039,-0.244751381,0.013326575,0.053439716,-0.017680832,-0.059108412,0.022843354,0.000723886,0.00089127,0.000879,-0.006328436,0.001653895,0.002739106,-7.40E-05,0.000592389,0.000314896,0.001036781,-0.000316505,0.000176773,0.001594525,-1207.012431,-0.211740331,-854.9792818,0.051746427,-25.66839336,-16.52193266,-6.341261515,-17.2093736,-7.080693466,-10.37698897,-10.84221706,-6.147213505,-5.658020027,-0.000616374,0.034082631,0.035107812,0.000365696,0.003197936,0.029390244,-0.002732245,0.000254793,4.09E-05,0.004635945,-0.018329243,-305324.9572,-0.001159472,-0.0040567,-0.003260074,-4.50E-07,0.060497238,-0.11480663,-0.164889503,-0.175773481,-0.179944751,-0.206574586,-0.164406077,-0.177348066,1.363977901,2.595469613,-0.015524862,-3.406298343,-3.06121547,-2.021049724,-3.412265193,-0.005356378,0.00896709,-0.040002422,0.008831371,0.002329205,-0.001518836,-0.00077015,-0.002376118,0.02697835,0.106907872,-0.050858911,-0.000628042,0.002984395,-0.004168487,9.27E-07,-0.00141109,-0.00078916,-4.78E-06,-0.000625252,-0.001927725,-0.001283794,-0.000698757,-0.000143378,0.002621533,-0.002004984,-0.000723335,-0.002558963,-0.000763028,1.037096774,0.000458288,-0.006289368,-0.013925589,0.003788257
6/1/97,0.001772006,0.002473118,0.006613236,0.007904531,0.008131604,0.005424069,0.004813026,0.005206743,0.006678708,-0.002317906,0.010355248,0.001916787,0.006187654,0.004067196,0.008661974,0.004525879,0.028566171,-0.032262917,0.028385497,0.000745133,0.001922996,0.241436464,0.824585635,-0.06491528,-0.038350198,0.015613412,0.030812543,0.001191995,0.000930326,0.001015901,0.003845337,0.002868686,0.000330026,0.001890827,-0.002162528,0.000818112,-1.19E-05,0.002293227,-0.000456936,0.003343035,-8.94E-05,-724.0334254,-0.047928177,-447.4977901,0.087172475,-25.73621596,-16.53819318,-6.237618543,-11.44297382,-7.089216245,-40.83061278,-16.30441473,-6.137551594,-17.35278095,0.018858076,0.020526747,0.04999221,0.001390851,-0.000762972,0.029390244,0.009708916,0.003956512,0.000895853,-0.001374252,0.010293194,-304831.9572,0.003455436,-0.000795095,0.001692498,2.54E-07,-0.038259669,0.127790055,-0.003867403,-0.14718232,-0.249944751,-0.265524862,-0.268756906,-0.269668508,0.730483425,1.123038674,-0.448287293,-3.656298343,-5.476823204,-0.200524862,-6.70839779,0.011381703,0.02985263,0.011529158,0.015865265,-0.005416415,0.006873744,0.007739887,0.004011748,0.005671384,-0.008397603,0.040019869,0.001241713,-0.006031396,0.007672647,0.000426373,0.004239632,0.000763603,-0.001670937,0.000617766,0.001925844,0.001916626,0.000213579,-0.000463476,0.003069342,-0.00066223,0.004341547,0.005113709,0.00456801,2.534274194,0.004315482,-0.013538981,-0.001002599,-0.012821819
7/1/97,0.003205652,0.003910892,0.003384779,-0.005009924,-0.000859214,0.008219565,0.008357947,0.0105794,0.007447978,0.019134759,0.002645401,0.019158769,0.008041411,0.015027476,0.000967098,0.010388149,-0.0158789,0.016209195,0.495585497,-0.000173207,0.000206917,0.045856354,-0.540055249,0.049510539,0.01194233,-0.056361108,-0.114237835,-0.003451827,-0.001622921,0.00360639,-0.002089631,0.003707315,0.003831437,0.005429145,0.001268228,-0.002974246,-0.005777522,0.000882727,0.000472281,0.001535679,-0.004922191,-1207.112431,-0.047928177,-447.4977901,-7.173766895,-35.63945329,-5.425470004,-6.316606954,-5.751942634,-7.06247292,-30.69352386,-10.84916153,0.20235395,-11.49409669,-0.011159979,-0.01102288,-0.014744957,0.00268403,-0.001617973,0.053384146,-0.017007526,-0.004586537,0.003617801,-0.002460277,-0.018340205,-305104.9572,0.001732306,0.00505686,0.001620475,2.43E-07,0.020372928,0.093895028,0.079198895,0.025635359,0.057596685,0.102375691,0.085593923,0.075966851,0.43698895,0.22121547,-0.815303867,-0.892099448,-3.57121547,-2.481049724,-3.882265193,0.021131916,0.022798469,0.023926613,-0.039194963,0.008901053,-0.002281318,-0.002316924,1.65E-05,0.009273911,-0.022068778,-0.014263299,-7.48E-06,0.005998702,-0.000707035,-3.30E-07,-0.00141506,0.000769028,0.001666129,0.001232554,0.00127599,-7.03E-06,0.001603493,0.001578814,-0.000158571,0.002234841,-0.002897467,-0.001289055,-0.004567898,-2.79858871,-0.00384272,9.85E-05,0.004876985,0.01781824
8/1/97,0.000341575,0.000865141,-0.002473286,0.00587974,0.000859038,0.006669298,0.005393494,0.004629653,0.005346547,0.005805961,0.005140759,0.004159557,0.008279108,0.010186765,0.006622686,0.006451161,6.58E-05,-0.006725974,0.151685497,-0.00078868,-0.001170949,0.225966851,-0.498618785,-0.020833589,-0.008924463,0.033771915,0.073237035,-0.001595681,0.002552627,0.00167712,0.0040126,0.003512479,0.000959627,0.001227977,0.000521881,0.002673089,0.006960603,0.000135713,-0.000439246,0.001251395,0.001744535,-1207.112431,-0.657458564,-854.9792818,0.015019136,-10.45708371,-22.1776843,0.054624169,-5.6992989,0.111193286,-40.83061278,-21.78106496,-6.134351591,-11.45584066,-0.011469591,0.000727664,0.030121922,0.002808042,0.003371753,0.053384146,0.006613658,0.000830748,-0.00092315,0.002809354,0.003759451,-305042.9572,-0.004246209,-0.004554439,0.001658892,2.47E-07,0.006961326,-0.189350829,-0.097955801,-0.023093923,-0.029889503,-0.076574586,-0.068135359,-0.118342541,1.413977901,1.203038674,-0.815303867,-1.618149171,-3.51121547,-4.471574586,-6.88839779,-0.004109624,-0.026065165,0.026829171,-0.000292364,-0.002868147,0.000776533,0.00077135,-0.002372934,0.030260706,0.07884771,-0.027108649,-0.000626449,-0.003030657,-0.005522667,0.000847138,-0.002109095,0.001553613,-4.67E-06,-0.001243441,-0.001921948,-0.000642527,-0.00111301,0.000855773,-0.002589126,-0.000971754,0.004300089,-9.35E-06,0.007554705,1.567137097,-0.000445944,-0.019929157,-0.002689861,-0.005232692
